case_id,activity,event_timestamp,actor,case_attributes
FT-COM-2025-00237,Conduct RM Welcome & Handoff,2025-09-28 23:09:34,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00238,Submit Commercial Application,2025-09-23 19:04:21,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00238,Conduct RM Welcome & Handoff,2025-10-01 01:04:21,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00239,Submit Commercial Application,2025-09-24 02:23:28,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00239,Conduct RM Welcome & Handoff,2025-09-29 07:23:28,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00240,Submit Commercial Application,2025-09-23 18:22:39,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00241,Submit Commercial Application,2025-09-22 19:58:10,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00241,Conduct RM Welcome & Handoff,2025-09-27 22:58:10,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00242,Submit Commercial Application,2025-09-24 00:42:38,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00242,Conduct RM Welcome & Handoff,2025-10-07 10:42:38,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00243,Submit Commercial Application,2025-09-24 01:20:11,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00243,Conduct RM Welcome & Handoff,2025-10-11 02:20:11,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00244,Submit Commercial Application,2025-09-25 09:06:43,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00244,Conduct RM Welcome & Handoff,2025-10-02 15:06:43,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00245,Submit Commercial Application,2025-09-25 03:31:00,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00245,Conduct RM Welcome & Handoff,2025-09-30 17:31:00,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00246,Submit Commercial Application,2025-09-28 12:15:41,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00246,Conduct RM Welcome & Handoff,2025-10-03 20:15:41,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00247,Submit Commercial Application,2025-09-27 10:23:22,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00248,Submit Commercial Application,2025-09-28 10:30:14,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00249,Submit Commercial Application,2025-09-28 09:02:09,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00249,Conduct RM Welcome & Handoff,2025-10-03 20:02:09,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00250,Submit Commercial Application,2025-09-28 08:46:28,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00250,Conduct RM Welcome & Handoff,2025-10-03 05:46:28,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00251,Submit Commercial Application,2025-09-29 19:55:12,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00251,Conduct RM Welcome & Handoff,2025-10-16 00:55:12,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00252,Submit Commercial Application,2025-09-29 21:21:18,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00252,Conduct RM Welcome & Handoff,2025-10-06 00:21:18,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00253,Submit Commercial Application,2025-10-02 11:27:53,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00253,Conduct RM Welcome & Handoff,2025-10-07 16:27:53,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00254,Submit Commercial Application,2025-10-02 03:12:31,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00255,Submit Commercial Application,2025-10-02 06:34:20,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00255,Conduct RM Welcome & Handoff,2025-10-08 04:34:20,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00256,Submit Commercial Application,2025-10-01 23:53:49,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00256,Conduct RM Welcome & Handoff,2025-10-15 08:53:49,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00257,Submit Commercial Application,2025-10-02 09:12:06,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00257,Conduct RM Welcome & Handoff,2025-10-08 08:12:06,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00258,Submit Commercial Application,2025-10-03 11:53:29,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00258,Conduct RM Welcome & Handoff,2025-10-09 02:53:29,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00259,Submit Commercial Application,2025-10-03 13:57:27,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00259,Conduct RM Welcome & Handoff,2025-10-17 15:57:27,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00260,Submit Commercial Application,2025-10-04 07:53:30,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00260,Conduct RM Welcome & Handoff,2025-10-08 23:53:30,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00261,Submit Commercial Application,2025-10-04 21:53:02,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00261,Conduct RM Welcome & Handoff,2025-10-15 08:53:02,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00262,Submit Commercial Application,2025-10-06 13:24:12,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00262,Conduct RM Welcome & Handoff,2025-10-14 00:24:12,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00263,Submit Commercial Application,2025-10-07 18:00:33,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00263,Conduct RM Welcome & Handoff,2025-10-16 06:00:33,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00264,Submit Commercial Application,2025-10-07 20:38:12,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00264,Conduct RM Welcome & Handoff,2025-10-12 03:38:12,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00265,Submit Commercial Application,2025-10-10 00:26:08,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00265,Conduct RM Welcome & Handoff,2025-10-17 10:26:08,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00266,Submit Commercial Application,2025-10-10 10:31:30,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00267,Submit Commercial Application,2025-10-09 00:44:32,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00267,Conduct RM Welcome & Handoff,2025-10-13 09:44:32,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00268,Submit Commercial Application,2025-10-09 12:13:25,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00268,Conduct RM Welcome & Handoff,2025-10-14 06:13:25,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00269,Submit Commercial Application,2025-10-12 07:52:10,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00269,Conduct RM Welcome & Handoff,2025-10-16 15:52:10,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00270,Submit Commercial Application,2025-10-12 01:52:18,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00270,Conduct RM Welcome & Handoff,2025-10-18 08:52:18,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00271,Submit Commercial Application,2025-10-13 17:21:54,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00271,Conduct RM Welcome & Handoff,2025-10-18 17:21:54,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00272,Submit Commercial Application,2025-10-13 18:20:17,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00272,Conduct RM Welcome & Handoff,2025-10-20 13:20:17,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00273,Submit Commercial Application,2025-10-14 12:19:32,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00273,Conduct RM Welcome & Handoff,2025-10-21 22:19:32,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00274,Submit Commercial Application,2025-10-14 11:06:18,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00274,Conduct RM Welcome & Handoff,2025-10-20 04:06:18,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00275,Submit Commercial Application,2025-10-14 15:53:24,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00275,Conduct RM Welcome & Handoff,2025-10-20 14:53:24,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00276,Submit Commercial Application,2025-10-15 20:12:25,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00276,Conduct RM Welcome & Handoff,2025-10-21 04:12:25,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00277,Submit Commercial Application,2025-10-14 20:34:03,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00277,Conduct RM Welcome & Handoff,2025-10-29 11:34:03,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00278,Submit Commercial Application,2025-10-17 05:23:13,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00279,Submit Commercial Application,2025-10-18 05:57:25,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00279,Conduct RM Welcome & Handoff,2025-10-23 08:57:25,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00280,Submit Commercial Application,2025-10-17 18:51:58,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00281,Submit Commercial Application,2025-10-19 17:47:35,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00281,Conduct RM Welcome & Handoff,2025-10-24 12:47:35,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00282,Submit Commercial Application,2025-10-18 12:29:27,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00282,Conduct RM Welcome & Handoff,2025-10-25 07:29:27,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00283,Submit Commercial Application,2025-10-18 21:34:29,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00283,Conduct RM Welcome & Handoff,2025-10-29 11:34:29,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00284,Submit Commercial Application,2025-10-21 07:20:46,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00284,Conduct RM Welcome & Handoff,2025-10-26 09:20:46,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00285,Submit Commercial Application,2025-10-20 15:10:43,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00285,Conduct RM Welcome & Handoff,2025-10-29 00:10:43,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00286,Submit Commercial Application,2025-10-20 00:59:51,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00286,Conduct RM Welcome & Handoff,2025-10-26 11:59:51,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00287,Submit Commercial Application,2025-10-23 00:52:21,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00287,Conduct RM Welcome & Handoff,2025-11-05 09:52:21,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00288,Submit Commercial Application,2025-10-24 03:33:39,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00288,Conduct RM Welcome & Handoff,2025-10-29 19:33:39,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00289,Submit Commercial Application,2025-10-24 04:17:19,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00289,Conduct RM Welcome & Handoff,2025-10-29 00:17:19,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00290,Submit Commercial Application,2025-10-22 15:35:03,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00290,Conduct RM Welcome & Handoff,2025-10-27 23:35:03,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00291,Submit Commercial Application,2025-10-24 21:54:04,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00291,Conduct RM Welcome & Handoff,2025-10-30 20:54:04,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00292,Submit Commercial Application,2025-10-26 10:20:09,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00292,Conduct RM Welcome & Handoff,2025-11-01 02:20:09,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00293,Submit Commercial Application,2025-10-26 04:33:35,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00293,Conduct RM Welcome & Handoff,2025-11-01 14:33:35,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00294,Submit Commercial Application,2025-10-26 03:54:46,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00294,Conduct RM Welcome & Handoff,2025-11-03 10:54:46,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00295,Submit Commercial Application,2025-10-27 11:36:40,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00295,Conduct RM Welcome & Handoff,2025-11-12 19:36:40,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00296,Submit Commercial Application,2025-10-28 23:19:31,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00296,Conduct RM Welcome & Handoff,2025-11-04 20:19:31,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00297,Submit Commercial Application,2025-10-28 20:35:20,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00297,Conduct RM Welcome & Handoff,2025-11-05 07:35:20,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00298,Submit Commercial Application,2025-10-27 08:13:03,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00299,Submit Commercial Application,2025-10-28 02:19:15,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00299,Conduct RM Welcome & Handoff,2025-11-11 23:19:15,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00300,Submit Commercial Application,2025-10-31 08:26:45,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00300,Conduct RM Welcome & Handoff,2025-11-14 05:26:45,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00301,Submit Commercial Application,2025-10-31 23:54:18,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00301,Conduct RM Welcome & Handoff,2025-11-09 11:54:18,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00302,Submit Commercial Application,2025-11-01 13:24:41,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00302,Conduct RM Welcome & Handoff,2025-11-12 21:24:41,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00303,Submit Commercial Application,2025-10-31 21:06:01,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00303,Conduct RM Welcome & Handoff,2025-11-07 15:06:01,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00304,Submit Commercial Application,2025-11-01 11:06:43,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00305,Submit Commercial Application,2025-11-02 11:04:24,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00305,Conduct RM Welcome & Handoff,2025-11-08 16:04:24,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00306,Submit Commercial Application,2025-11-03 09:53:49,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00306,Conduct RM Welcome & Handoff,2025-11-08 16:53:49,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00307,Submit Commercial Application,2025-11-02 12:38:35,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00307,Conduct RM Welcome & Handoff,2025-11-09 06:38:35,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00308,Submit Commercial Application,2025-11-04 05:54:26,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00308,Conduct RM Welcome & Handoff,2025-11-10 15:54:26,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00309,Submit Commercial Application,2025-11-05 06:26:37,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00309,Conduct RM Welcome & Handoff,2025-11-11 01:26:37,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00310,Submit Commercial Application,2025-11-04 09:27:41,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00310,Conduct RM Welcome & Handoff,2025-11-13 16:27:41,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00311,Submit Commercial Application,2025-11-05 14:38:42,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00311,Conduct RM Welcome & Handoff,2025-11-20 12:38:42,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00312,Submit Commercial Application,2025-11-04 19:58:16,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00312,Conduct RM Welcome & Handoff,2025-11-11 16:58:16,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00313,Submit Commercial Application,2025-11-07 16:43:07,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00313,Conduct RM Welcome & Handoff,2025-11-16 08:43:07,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00314,Submit Commercial Application,2025-11-06 21:41:39,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00314,Conduct RM Welcome & Handoff,2025-11-13 05:41:39,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00315,Submit Commercial Application,2025-11-08 10:29:03,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00315,Conduct RM Welcome & Handoff,2025-11-15 11:29:03,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00316,Submit Commercial Application,2025-11-09 15:29:53,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00316,Conduct RM Welcome & Handoff,2025-11-15 02:29:53,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00317,Submit Commercial Application,2025-11-09 03:13:53,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00317,Conduct RM Welcome & Handoff,2025-11-14 18:13:53,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00318,Submit Commercial Application,2025-11-10 13:06:21,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00318,Conduct RM Welcome & Handoff,2025-11-18 08:06:21,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00319,Submit Commercial Application,2025-11-10 22:09:10,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00319,Conduct RM Welcome & Handoff,2025-11-19 03:09:10,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00320,Submit Commercial Application,2025-11-10 18:34:12,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00321,Submit Commercial Application,2025-11-11 08:56:15,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00321,Conduct RM Welcome & Handoff,2025-11-15 14:56:15,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00322,Submit Commercial Application,2025-11-12 21:02:06,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00322,Conduct RM Welcome & Handoff,2025-11-20 10:02:06,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00323,Submit Commercial Application,2025-11-13 06:36:07,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00323,Conduct RM Welcome & Handoff,2025-11-20 13:36:07,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00324,Submit Commercial Application,2025-11-12 20:42:51,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00324,Conduct RM Welcome & Handoff,2025-11-19 22:42:51,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00325,Submit Commercial Application,2025-11-14 05:39:07,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00326,Submit Commercial Application,2025-11-13 14:58:04,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00326,Conduct RM Welcome & Handoff,2025-11-19 14:58:04,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00327,Submit Commercial Application,2025-11-16 14:31:07,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00327,Conduct RM Welcome & Handoff,2025-11-22 21:31:07,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00328,Submit Commercial Application,2025-11-16 00:53:54,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00328,Conduct RM Welcome & Handoff,2025-11-20 10:53:54,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00329,Submit Commercial Application,2025-11-16 18:40:40,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00330,Submit Commercial Application,2025-11-16 00:58:57,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00330,Conduct RM Welcome & Handoff,2025-11-23 06:58:57,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00331,Submit Commercial Application,2025-11-18 21:28:20,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00331,Conduct RM Welcome & Handoff,2025-11-23 18:28:20,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00332,Submit Commercial Application,2025-11-19 06:28:44,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00332,Conduct RM Welcome & Handoff,2025-11-24 08:28:44,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00333,Submit Commercial Application,2025-11-17 19:56:29,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00334,Submit Commercial Application,2025-11-19 12:51:55,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00335,Submit Commercial Application,2025-11-21 11:28:13,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00335,Conduct RM Welcome & Handoff,2025-11-26 20:28:13,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00336,Submit Commercial Application,2025-11-19 23:02:01,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00336,Conduct RM Welcome & Handoff,2025-12-04 12:02:01,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00337,Submit Commercial Application,2025-11-20 23:33:34,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00337,Conduct RM Welcome & Handoff,2025-12-05 02:33:34,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00338,Submit Commercial Application,2025-11-23 09:52:28,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00338,Conduct RM Welcome & Handoff,2025-11-29 06:52:28,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00339,Submit Commercial Application,2025-11-22 16:30:54,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00339,Conduct RM Welcome & Handoff,2025-11-28 02:30:54,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00340,Submit Commercial Application,2025-11-24 04:10:53,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00340,Conduct RM Welcome & Handoff,2025-11-30 09:10:53,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00341,Submit Commercial Application,2025-11-23 16:54:53,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00341,Conduct RM Welcome & Handoff,2025-11-30 06:54:53,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00342,Submit Commercial Application,2025-11-24 13:51:01,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00342,Conduct RM Welcome & Handoff,2025-12-03 21:51:01,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00343,Submit Commercial Application,2025-11-24 22:18:58,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00343,Conduct RM Welcome & Handoff,2025-12-03 17:18:58,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00344,Submit Commercial Application,2025-11-26 03:33:06,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00344,Conduct RM Welcome & Handoff,2025-12-04 12:33:06,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00345,Submit Commercial Application,2025-11-27 18:12:50,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00345,Conduct RM Welcome & Handoff,2025-12-12 14:12:50,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00346,Submit Commercial Application,2025-11-26 23:38:04,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00346,Conduct RM Welcome & Handoff,2025-12-02 05:38:04,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00347,Submit Commercial Application,2025-11-26 14:56:56,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00347,Conduct RM Welcome & Handoff,2025-12-06 15:56:56,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00348,Submit Commercial Application,2025-11-29 05:23:57,Corporate Client,entity_type=Corp;outcome=abandoned
FT-COM-2025-00349,Submit Commercial Application,2025-11-29 00:48:15,Corporate Client,entity_type=Corp;outcome=abandoned
FT-COM-2025-00350,Submit Commercial Application,2025-11-30 17:53:46,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00350,Conduct RM Welcome & Handoff,2025-12-06 16:53:46,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00351,Submit Commercial Application,2025-12-01 04:16:00,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00351,Conduct RM Welcome & Handoff,2025-12-18 08:16:00,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00352,Submit Commercial Application,2025-12-01 18:50:39,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00352,Conduct RM Welcome & Handoff,2025-12-07 03:50:39,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00353,Submit Commercial Application,2025-11-29 19:41:35,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00353,Conduct RM Welcome & Handoff,2025-12-04 16:41:35,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00354,Submit Commercial Application,2025-12-02 11:55:44,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00354,Conduct RM Welcome & Handoff,2025-12-09 15:55:44,Relationship Manager,entity_type=Partnership;outcome=approved
